,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,swimming_pool,state
2915,9700 Oudenaarde,Bordeau,181114,,,,,,,,,,,,,,
2916,8840 Staden,Residentie Jan Baptiste,181500,,,,,,,,,,,,,,
2917,8840 Staden,Apartment,181500,2,66,,0.0,,1.0,8,,,66,,4,, Good
2918,3500 Hasselt,Residentie Klimt --,181500,,,,,,,,,,,,,,
2919,9700 Oudenaarde,Apartment,181500,1,60,Hyper equipped,0.0,,,,1.0,23,60,,,, As new
2920,8760 Meulebeke,New real estate project - Apartments,181570,,,,,,,,,,,,,,
2921,3390 Tielt-Winge,Apartment,181616,1,66,Installed,0.0,,1.0,18,,,66,,4,,
2922,7170 Manage,Apartment,181648,2,,,0.0,,,,,,,,,0.0, Just renovated
2923,7170 Fayt-lez-Manage,Apartment,181648,2,,Installed,0.0,,,,,,,,,0.0,
2924,9971 Lembeke,Apartment,181706,2,65,Installed,0.0,,1.0,9,,,65,,,0.0, As new
2925,7000 Mons,Apartment,181927,2,73,Installed,0.0,,1.0,5,,,73,,2,0.0, As new
2926,4041 Vottem,Apartment,181990,1,70,USA installed,0.0,,1.0,10,1.0,80,70,,2,, As new
2927,4400 IVOZ-RAMET,House,182000,3,100,,0.0,,1.0,30,1.0,210,100,369,3,, Just renovated
2928,8400 Oostende,Studio,182000,,40,Installed,1.0,,,,,,40,,,0.0, As new
2929,8470 Gistel,House,182000,3,124,Hyper equipped,0.0,,,,,,124,100,,, As new
2930,8370 Blankenberge,Studio,182000,,,Installed,1.0,,,,,,,,,0.0, As new
2931,6690 Vielsalm,Les jardins de la Salm,182000,,,,,,,,,,,,,,
2932,1360 Perwez,Rsidence de lArbre,182000,,,,,,,,,,,,,,
2933,2060 Antwerp,Apartment,182000,2,70,Installed,0.0,,,,,,70,,2,, Just renovated
2934,3600 Genk,Apartment,182000,2,91,Installed,0.0,,1.0,8,,,91,,2,0.0, Just renovated
2935,2260 Westerlo,Apartment,182000,2,90,Installed,0.0,,,,,,90,,3,0.0, Good
2936,1070 Anderlecht,Apartment,182000,1,,USA installed,,,,,,,,,2,, Good
2937,2060 Antwerp,Studio,182000,1,33,Semi equipped,1.0,,1.0,5,,,33,,4,,
2938,8434 Westende,Studio,182000,1,51,,,,,,,,51,,,0.0,
2939,7100 La Louvire,House,182000,2,,,,,,,,,,,,,
2940,3290 Diest,Apartment,182000,1,60,,0.0,,,,,,60,,2,,
2941,3600 Genk,Apartment,182000,1,,,0.0,,,,,,,,,, As new
2942,3600 Genk,Apartment,182000,1,,,0.0,,,,,,,,,, As new
2943,4041 Vottem,Vottem La valle des Cotresses,182223,,,,,,,,,,,,,,
2944,6567 Merbes-le-Chateau,Villa,182250,3,147,,0.0,,,,1.0,391,147,470,3,,
2945,9920 Lovendegem,Apartment,182280,1,,Installed,,,,,,,,,,0.0, As new
2946,8800 Roeselare,Residentie Camiel,182300,,,,,,,,,,,,,,
2947,3500 Hasselt,Apartment,182500,2,85,,,,1.0,16,,,85,,,0.0,
2948,5640 Mettet,Apartment,182500,2,,Installed,0.0,,1.0,55,1.0,300,,,,, As new
2949,7370 Dour Elouges,Ground floor,182500,2,90,Installed,,,1.0,38,,,90,,3,, As new
2950,8400 Oostende,Apartment,182500,1,53,Installed,0.0,,1.0,8,,,53,,2,0.0, Good
2951,7700 Mouscron,New real estate project - Apartments,182500,,,,,,,,,,,,,,
2952,2100 Deurne,Apartment,182500,1,,Installed,,,,,,,,,2,,
2953,3630 Maasmechelen,Apartment,182500,1,68,Installed,,,1.0,26,,,68,,,, As new
2954,4052 Beaufays,Apartment,182774,1,50,,0.0,,1.0,6,,,50,,3,,
2955,4020 JUPILLE-SUR-MEUSE,Apartment,183000,1,74,Installed,0.0,,1.0,8,,,74,,,,
2956,6032 Mont-sur-Marchienne,Apartment,183000,2,82,Hyper equipped,0.0,,1.0,6,,,82,,,, As new
2957,2100 Antwerpen,Apartment,183000,2,,Installed,0.0,,1.0,4,,,,,2,0.0,
2958,4420 Saint-Nicolas,House,183000,3,120,,0.0,,,,,,120,193,2,, To renovate
2959,3800 SINT-TRUIDEN,Apartment,183000,2,85,Semi equipped,0.0,,1.0,4,,,85,,2,, To be done up
2960,9968 Assenede,Duplex,183000,3,97,Installed,0.0,,1.0,5,,,97,,,, Good
2961,8980 Zonnebeke,Residentie De Brieke - Ieperstraat 146,183000,,,,,,,,,,,,,,
2962,8650 Houthulst,Apartment,183000,2,87,Installed,0.0,,1.0,8,,,87,,,0.0,
2963,5555 PETIT-FAYS,House,183000,5,213,,0.0,,,,,,213,3407,2,, To be done up
2964,9570 Sint-Maria-Lierde,Apartment,183000,2,75,Installed,0.0,,,,,,75,,,0.0,
2965,4040 Herstal,Apartment,183000,2,,,0.0,,1.0,9,,,,,,, As new
2966,7800 Ath,Villa,183000,4,,Not installed,,,,,,,,483,4,, To be done up
2967,9660 Brakel,House,183000,3,184,Semi equipped,,,,,,,184,,,0.0,
2968,6140 Fontaine-lEveque,Apartment,183080,2,86,Hyper equipped,0.0,,1.0,55,,,86,,,, As new
2969,8710 Wielsbeke,Michel Maurice,183300,,,,,,,,,,,,,,
2970,8710 Wielsbeke,Michel Maurice,183300,,,,,,,,,,,,,,
2971,8660 De Panne,Loft,183300,1,74,,1.0,,,,,,74,,2,0.0, Good
2972,7390 Quaregnon,New real estate project - Houses,183362,,,,,,,,,,,,,,
2973,3670 Oudsbergen,Apartment,183383,1,74,,,,,,,,74,,,,
2974,1140 Evere,Ground floor,183500,1,45,Hyper equipped,0.0,,1.0,12,,,45,,2,, As new
2975,3670 Oudsbergen,Apartment,183500,1,68,,0.0,,,,,,68,,2,,
2976,6031 Monceau-sur-Sambre,Apartment,183800,2,90,,0.0,,,,,,90,,,,
2977,3190 Boortmeerbeek,Assistentiewoningen BOORTSE - fase 2,184000,,,,,,,,,,,,,,
2978,9200 BAASRODE,House,184000,2,78,Installed,0.0,,,,,,78,82,2,, Just renovated
2979,4020 Wandre,House,184000,2,82,Installed,,,1.0,26,1.0,44,82,257,4,, As new
2980,4540 Amay,House,184000,3,135,Not installed,0.0,,,,1.0,200,135,248,3,,
2981,8800 Roeselare,House,184000,3,137,Installed,0.0,,,,1.0,1,137,209,,, To be done up
2982,8800 Roeselare,House,184000,3,132,Installed,0.0,,,,,,132,81,,, Good
2983,4020 Lige,House,184000,5,198,Semi equipped,0.0,,1.0,28,,,198,140,,, To renovate
2984,9620 Zottegem,House,184000,2,165,Installed,0.0,,1.0,10,,,165,70,2,,
2985,4040 Herstal,House,184000,2,83,Semi equipped,,,1.0,13,,,83,452,3,, Good
2986,2620 Hemiksem,House,184000,3,,Installed,,,,,,,,330,2,,
2987,1090 Jette,Apartment,184000,2,,Installed,,,1.0,12,,,,,2,0.0, Good
2988,2275 Lille,Apartment,184000,2,79,,0.0,,,,,,79,,3,,
2989,8420 De Haan,Apartment,184000,2,62,,0.0,,,,,,62,,,0.0, To be done up
2990,2450 Meerhout,House,184000,3,109,Installed,0.0,,,,1.0,150,109,276,3,0.0, To be done up
2991,9900 Eeklo,Apartment,184000,,,Installed,0.0,,1.0,4,,,,,3,0.0, Good
2992,8400 Oostende,Apartment,184000,2,78,,0.0,,,,,,78,,2,0.0, Good
2993,4020 Jupille-sur-Meuse,House,184000,2,96,Semi equipped,0.0,,1.0,18,1.0,200,96,330,3,,
2994,7140 Morlanwelz,Apartment,184000,2,92,,0.0,,,,,,92,,,,
2995,2440 Geel,Apartment,184000,2,94,,0.0,,,,,,94,,2,, To renovate
2996,4900 Spa,House,184000,1,130,Installed,,,,,,,130,38,2,, Good
2997,6600 Bastogne,Apartment,184000,2,,,,,,,,,,,,,
2998,5000 Namur,Apartment,184000,2,,Installed,0.0,,,,,,,,2,, Good
2999,7160 Chapelle-lez-Herlaimont,House,184000,3,131,Installed,0.0,,,,,,131,268,2,, Good
3000,5542 Blaimont,House,184000,2,86,,,,,,,,86,784,4,, As new
3001,6182 Courcelles Souvret,Villa,184000,3,,,,,,,,,,,3,,
